case_id,confirmed_date,state_name,county_name,confirmed_count,death_count,recovered_count
497,2020-03-24,BC,Northern Health Region,0,0,4
498,2020-03-24,BC,Vancouver Coastal Health Region,0,0,68
499,2020-03-24,NS,Unassigned,0,0,1
500,2020-03-25,AB,Calgary Zone,36,0,0
501,2020-03-25,AB,Central Zone,7,0,0
502,2020-03-25,AB,Edmonton Zone,14,0,0
503,2020-03-25,AB,North Zone,3,0,0
504,2020-03-25,AB,South Zone,2,0,0
505,2020-03-25,AB,Unassigned,-1,0,0
506,2020-03-25,BC,Fraser Health Region,24,0,0
507,2020-03-25,BC,Interior Health Region,5,0,0
508,2020-03-25,BC,Northern Health Region,1,0,0
509,2020-03-25,BC,Vancouver Coastal Health Region,9,0,0
510,2020-03-25,MB,Southern,2,0,0
511,2020-03-25,MB,Winnipeg,11,0,0
512,2020-03-25,NB,Zone 1 (Southeast-Moncton),3,0,0
513,2020-03-25,NB,Zone 2 (South-Central-St John),3,0,0
514,2020-03-25,NB,Zone 3 (Central-West-Fredericton),1,0,0
515,2020-03-25,NB,Zone 4 (Northwest-Edmundston),1,0,0
516,2020-03-25,NL,Eastern,31,0,0
517,2020-03-25,NS,Unassigned,17,0,0
518,2020-03-25,PE,Queens,2,0,0
519,2020-03-25,QC,Bas-Saint-Laurent,2,0,0
520,2020-03-25,QC,Capitale-Nationale,16,0,0
521,2020-03-25,QC,Chaudiere-Appalaches,5,0,0
522,2020-03-25,QC,Cote-Nord,1,0,0
523,2020-03-25,QC,Estrie,39,0,0
524,2020-03-25,QC,Lanaudiere,13,0,0
525,2020-03-25,QC,Laurentides,6,0,0
526,2020-03-25,QC,Laval,23,0,0
527,2020-03-25,QC,Mauricie-et-Centre-du-Quebec,3,0,0
528,2020-03-25,QC,Monteregie,23,0,0
529,2020-03-25,QC,Montreal,164,0,0
530,2020-03-25,QC,Outaouais,1,0,0
531,2020-03-25,QC,Saguenay-Lac-Saint-Jean,3,0,0
532,2020-03-25,SK,Regina,5,0,0
533,2020-03-25,SK,Saskatoon,7,0,0
534,2020-03-25,BC,Vancouver Island Health Region,3,0,0
535,2020-03-25,SK,Central,2,0,0
536,2020-03-25,MB,Prairie Mountain,1,0,0
537,2020-03-25,ON,Durham Region Health Department,9,0,0
538,2020-03-25,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,1,0,0
539,2020-03-25,ON,Halton Region Public Health Department,4,0,0
540,2020-03-25,ON,Hamilton Public Health Unit Services,4,0,0
541,2020-03-25,ON,Hastings-Prince Edward Public Health Unit,2,0,0
542,2020-03-25,ON,"Kingston, Frontenac-Lennox & Addington Public Health",5,0,0
543,2020-03-25,ON,Middlesex-London Health Unit,2,0,0
544,2020-03-25,ON,Niagara Region Public Health Department,1,0,0
545,2020-03-25,ON,Peel Region Public Health,13,0,0
546,2020-03-25,ON,Peterborough Public Health,2,0,0
547,2020-03-25,ON,Porcupine Health Unit,3,0,0
548,2020-03-25,ON,Simcoe-Muskoka District Health Unit,5,0,0
549,2020-03-25,ON,Timiskaming Health Unit,1,0,0
550,2020-03-25,ON,Toronto Public Health,25,0,0
551,2020-03-25,ON,Wellington-Dufferin-Guelph Public Health,1,0,0
552,2020-03-25,ON,Windsor Essex County Health Unit,2,0,0
553,2020-03-25,ON,York Region Public Health Services,20,0,0
554,2020-03-25,YT,Whitehorse,1,0,0
555,2020-03-25,BC,Vancouver Coastal Health Region,0,1,0
556,2020-03-25,QC,Montreal,0,2,0
557,2020-03-25,NS,Unassigned,0,0,1
558,2020-03-26,AB,Calgary Zone,50,0,0
559,2020-03-26,AB,Central Zone,2,0,0
560,2020-03-26,AB,Edmonton Zone,11,0,0
561,2020-03-26,AB,North Zone,3,0,0
562,2020-03-26,AB,South Zone,2,0,0
563,2020-03-26,AB,Unassigned,-1,0,0
564,2020-03-26,BC,Fraser Health Region,23,0,0
565,2020-03-26,BC,Interior Health Region,16,0,0
566,2020-03-26,BC,Northern Health Region,2,0,0
567,2020-03-26,BC,Vancouver Coastal Health Region,20,0,0
568,2020-03-26,MB,Winnipeg,1,0,0
569,2020-03-26,NB,Zone 1 (Southeast-Moncton),3,0,0
570,2020-03-26,NB,Zone 2 (South-Central-St John),1,0,0
571,2020-03-26,NB,Zone 3 (Central-West-Fredericton),3,0,0
572,2020-03-26,NL,Eastern,15,0,0
573,2020-03-26,NS,Unassigned,5,0,0
574,2020-03-26,PE,Queens,4,0,0
575,2020-03-26,QC,Abitibi-Temiscamingue,6,0,0
576,2020-03-26,QC,Capitale-Nationale,8,0,0
577,2020-03-26,QC,Chaudiere-Appalaches,12,0,0
578,2020-03-26,QC,Cote-Nord,1,0,0
579,2020-03-26,QC,Estrie,18,0,0
580,2020-03-26,QC,Lanaudiere,4,0,0
581,2020-03-26,QC,Laurentides,11,0,0
582,2020-03-26,QC,Laval,12,0,0
583,2020-03-26,QC,Mauricie-et-Centre-du-Quebec,14,0,0
584,2020-03-26,QC,Monteregie,19,0,0
585,2020-03-26,QC,Montreal,179,0,0
586,2020-03-26,QC,Outaouais,3,0,0
587,2020-03-26,QC,Saguenay-Lac-Saint-Jean,3,0,0
588,2020-03-26,SK,North,5,0,0
589,2020-03-26,SK,Regina,1,0,0
590,2020-03-26,SK,Saskatoon,3,0,0
591,2020-03-26,BC,Vancouver Island Health Region,5,0,0
592,2020-03-26,ON,Durham Region Health Department,5,0,0
593,2020-03-26,ON,Grey Bruce Public Health Unit,1,0,0
594,2020-03-26,ON,Haldimand-Norfolk Health Unit,1,0,0
595,2020-03-26,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,15,0,0
596,2020-03-26,ON,Halton Region Public Health Department,1,0,0
597,2020-03-26,ON,Hamilton Public Health Unit Services,1,0,0
598,2020-03-26,ON,Hastings-Prince Edward Public Health Unit,1,0,0
599,2020-03-26,ON,"Kingston, Frontenac-Lennox & Addington Public Health",2,0,0
600,2020-03-26,ON,Lambton Public Health,5,0,0
601,2020-03-26,ON,"Leeds, Grenville & Lanark District Health Unit",1,0,0
602,2020-03-26,ON,Middlesex-London Health Unit,6,0,0
603,2020-03-26,ON,Niagara Region Public Health Department,2,0,0
604,2020-03-26,ON,North Bay-Nipissing-Parry Sound District Health Unit,1,0,0
605,2020-03-26,ON,Northwestern Health Unit,1,0,0
606,2020-03-26,ON,Ottawa Public Health,5,0,0
607,2020-03-26,ON,Peel Region Public Health,15,0,0
608,2020-03-26,ON,Peterborough Public Health,4,0,0
609,2020-03-26,ON,Porcupine Health Unit,2,0,0
610,2020-03-26,ON,Renfrew Region County & Districts Health Unit,1,0,0
611,2020-03-26,ON,Simcoe-Muskoka District Health Unit,10,0,0
612,2020-03-26,ON,Southwestern Public Health,3,0,0
613,2020-03-26,ON,Sudbury Public Health & Districts,2,0,0
614,2020-03-26,ON,Toronto Public Health,33,0,0
615,2020-03-26,ON,Region of Waterloo Public Health,17,0,0
616,2020-03-26,ON,Windsor Essex County Health Unit,1,0,0
617,2020-03-26,ON,York Region Public Health Services,34,0,0
618,2020-03-26,QC,Montreal,0,2,0
619,2020-03-26,AB,Unassigned,0,0,27
620,2020-03-26,BC,Fraser Health Region,0,0,2
621,2020-03-26,BC,Interior Health Region,0,0,1
622,2020-03-26,BC,Vancouver Island Health Region,0,0,8
623,2020-03-26,BC,Northern Health Region,0,0,1
624,2020-03-26,BC,Vancouver Coastal Health Region,0,0,1
625,2020-03-26,PE,Queens,0,0,1
626,2020-03-26,SK,Unassigned,0,0,3
627,2020-03-27,AB,Calgary Zone,37,0,0
628,2020-03-27,AB,Central Zone,6,0,0
629,2020-03-27,AB,Edmonton Zone,9,0,0
630,2020-03-27,AB,North Zone,4,0,0
631,2020-03-27,BC,Fraser Health Region,21,0,0
632,2020-03-27,BC,Interior Health Region,8,0,0
633,2020-03-27,BC,Northern Health Region,1,0,0
634,2020-03-27,BC,Vancouver Coastal Health Region,32,0,0
635,2020-03-27,MB,Winnipeg,1,0,0
636,2020-03-27,NB,Zone 1 (Southeast-Moncton),4,0,0
637,2020-03-27,NB,Zone 2 (South-Central-St John),1,0,0
638,2020-03-27,NB,Zone 3 (Central-West-Fredericton),3,0,0
639,2020-03-27,NB,Zone 4 (Northwest-Edmundston),3,0,0
640,2020-03-27,NB,Zone 5 (North-Central-Campbellton),1,0,0
641,2020-03-27,NL,Labrador Grenfell,1,0,0
642,2020-03-27,NL,Eastern,19,0,0
643,2020-03-27,NS,Unassigned,17,0,0
644,2020-03-27,PE,Prince,2,0,0
645,2020-03-27,QC,Abitibi-Temiscamingue,7,0,0
646,2020-03-27,QC,Bas-Saint-Laurent,1,0,0
647,2020-03-27,QC,Capitale-Nationale,3,0,0
648,2020-03-27,QC,Chaudiere-Appalaches,15,0,0
649,2020-03-27,QC,Cote-Nord,3,0,0
650,2020-03-27,QC,Estrie,40,0,0
651,2020-03-27,QC,Lanaudiere,25,0,0
652,2020-03-27,QC,Laurentides,20,0,0
653,2020-03-27,QC,Laval,35,0,0
654,2020-03-27,QC,Mauricie-et-Centre-du-Quebec,20,0,0
655,2020-03-27,QC,Monteregie,26,0,0
656,2020-03-27,QC,Montreal,189,0,0
657,2020-03-27,QC,Outaouais,2,0,0
658,2020-03-27,QC,Saguenay-Lac-Saint-Jean,5,0,0
659,2020-03-27,QC,Terres-Cries-de-la-Baie-James,1,0,0
660,2020-03-27,SK,Saskatoon,4,0,0
661,2020-03-27,BC,Vancouver Island Health Region,5,0,0
662,2020-03-27,SK,Central,5,0,0
663,2020-03-27,MB,Prairie Mountain,2,0,0
664,2020-03-27,ON,Chatham-Kent Public Health Unit,2,0,0
665,2020-03-27,ON,Durham Region Health Department,10,0,0
666,2020-03-27,ON,Grey Bruce Public Health Unit,1,0,0
667,2020-03-27,ON,Haldimand-Norfolk Health Unit,4,0,0
668,2020-03-27,ON,"Kingston, Frontenac-Lennox & Addington Public Health",2,0,0
669,2020-03-27,ON,Lambton Public Health,3,0,0
670,2020-03-27,ON,Middlesex-London Health Unit,2,0,0
671,2020-03-27,ON,Niagara Region Public Health Department,3,0,0
672,2020-03-27,ON,Northwestern Health Unit,1,0,0
673,2020-03-27,ON,Ottawa Public Health,10,0,0
674,2020-03-27,ON,Peel Region Public Health,12,0,0
675,2020-03-27,ON,Peterborough Public Health,4,0,0
676,2020-03-27,ON,Porcupine Health Unit,4,0,0
677,2020-03-27,ON,Simcoe-Muskoka District Health Unit,7,0,0
678,2020-03-27,ON,Southwestern Public Health,1,0,0
679,2020-03-27,ON,Thunder Bay District Health Unit,1,0,0
680,2020-03-27,ON,Toronto Public Health,55,0,0
681,2020-03-27,ON,Region of Waterloo Public Health,10,0,0
682,2020-03-27,ON,Windsor Essex County Health Unit,3,0,0
683,2020-03-27,BC,Vancouver Coastal Health Region,0,2,0
684,2020-03-27,MB,Unassigned,0,1,0
685,2020-03-27,QC,Montreal,0,10,0
686,2020-03-27,AB,Unassigned,0,0,6
687,2020-03-27,BC,Fraser Health Region,0,0,85
688,2020-03-27,BC,Interior Health Region,0,0,4
689,2020-03-27,QC,Unassigned,0,0,28
690,2020-03-28,AB,Calgary Zone,41,0,0
691,2020-03-28,AB,Central Zone,3,0,0
692,2020-03-28,AB,Edmonton Zone,19,0,0
693,2020-03-28,AB,North Zone,13,0,0
694,2020-03-28,AB,Unassigned,3,0,0
695,2020-03-28,MB,Winnipeg,25,0,0
696,2020-03-28,NB,Zone 1 (Southeast-Moncton),2,0,0
697,2020-03-28,NB,Zone 2 (South-Central-St John),4,0,0
698,2020-03-28,NL,Labrador Grenfell,1,0,0
699,2020-03-28,NL,Eastern,16,0,0
700,2020-03-28,NS,Unassigned,20,0,0
701,2020-03-28,QC,Abitibi-Temiscamingue,6,0,0
702,2020-03-28,QC,Bas-Saint-Laurent,1,0,0
703,2020-03-28,QC,Capitale-Nationale,42,0,0
704,2020-03-28,QC,Chaudiere-Appalaches,7,0,0
705,2020-03-28,QC,Cote-Nord,7,0,0
706,2020-03-28,QC,Estrie,26,0,0
707,2020-03-28,QC,Gaspesie-Iles-de-la-Madeleine,2,0,0
708,2020-03-28,QC,Lanaudiere,29,0,0
709,2020-03-28,QC,Laurentides,27,0,0
710,2020-03-28,QC,Laval,30,0,0
711,2020-03-28,QC,Mauricie-et-Centre-du-Quebec,16,0,0
712,2020-03-28,QC,Monteregie,26,0,0
713,2020-03-28,QC,Montreal,245,0,0
714,2020-03-28,QC,Outaouais,8,0,0
715,2020-03-28,QC,Saguenay-Lac-Saint-Jean,2,0,0
716,2020-03-28,SK,North,13,0,0
717,2020-03-28,SK,Regina,4,0,0
718,2020-03-28,SK,Saskatoon,12,0,0
719,2020-03-28,SK,Central,1,0,0
720,2020-03-28,ON,Algoma Public Health Unit,1,0,0
721,2020-03-28,ON,Chatham-Kent Public Health Unit,2,0,0
722,2020-03-28,ON,Durham Region Health Department,10,0,0
723,2020-03-28,ON,Eastern Ontario Health Unit,5,0,0
724,2020-03-28,ON,Grey Bruce Public Health Unit,1,0,0
725,2020-03-28,ON,Halton Region Public Health Department,2,0,0
726,2020-03-28,ON,Hamilton Public Health Unit Services,13,0,0
727,2020-03-28,ON,Hastings-Prince Edward Public Health Unit,1,0,0
728,2020-03-28,ON,Huron Perth Public District Health Unit,3,0,0
729,2020-03-28,ON,"Kingston, Frontenac-Lennox & Addington Public Health",1,0,0
730,2020-03-28,ON,Middlesex-London Health Unit,2,0,0
731,2020-03-28,ON,Niagara Region Public Health Department,2,0,0
732,2020-03-28,ON,Ottawa Public Health,12,0,0
733,2020-03-28,ON,Peel Region Public Health,14,0,0
734,2020-03-28,ON,Southwestern Public Health,3,0,0
735,2020-03-28,ON,Sudbury Public Health & Districts,1,0,0
736,2020-03-28,ON,Thunder Bay District Health Unit,1,0,0
737,2020-03-28,ON,Toronto Public Health,71,0,0
738,2020-03-28,ON,Windsor Essex County Health Unit,6,0,0
739,2020-03-28,YT,Whitehorse,1,0,0
740,2020-03-28,BC,Vancouver Coastal Health Region,0,1,0
741,2020-03-28,QC,Laval,0,4,0
742,2020-03-28,BC,Fraser Health Region,0,0,29
743,2020-03-28,BC,Vancouver Island Health Region,0,0,16
744,2020-03-28,BC,Vancouver Coastal Health Region,0,0,75
745,2020-03-28,NB,Unassigned,0,0,1
746,2020-03-29,AB,Calgary Zone,30,0,0
747,2020-03-29,AB,Edmonton Zone,10,0,0
748,2020-03-29,AB,North Zone,2,0,0
749,2020-03-29,AB,Unassigned,-2,0,0
750,2020-03-29,MB,Winnipeg,4,0,0
751,2020-03-29,NB,Zone 1 (Southeast-Moncton),1,0,0
752,2020-03-29,NB,Zone 3 (Central-West-Fredericton),8,0,0
753,2020-03-29,NB,Zone 5 (North-Central-Campbellton),6,0,0
754,2020-03-29,NL,Eastern,15,0,0
755,2020-03-29,NS,Unassigned,12,0,0
756,2020-03-29,QC,Abitibi-Temiscamingue,3,0,0
757,2020-03-29,QC,Capitale-Nationale,16,0,0
758,2020-03-29,QC,Chaudiere-Appalaches,6,0,0
759,2020-03-29,QC,Estrie,43,0,0
760,2020-03-29,QC,Lanaudiere,18,0,0
761,2020-03-29,QC,Laurentides,12,0,0
762,2020-03-29,QC,Laval,20,0,0
763,2020-03-29,QC,Mauricie-et-Centre-du-Quebec,37,0,0
764,2020-03-29,QC,Monteregie,38,0,0
765,2020-03-29,QC,Montreal,142,0,0
766,2020-03-29,QC,Nunavik,1,0,0
767,2020-03-29,QC,Outaouais,2,0,0
768,2020-03-29,SK,North,7,0,0
769,2020-03-29,SK,Regina,2,0,0
770,2020-03-29,SK,Saskatoon,13,0,0
771,2020-03-29,MB,Interlake-Eastern,2,0,0
772,2020-03-29,MB,Prairie Mountain,2,0,0
773,2020-03-29,ON,Algoma Public Health Unit,2,0,0
774,2020-03-29,ON,Durham Region Health Department,10,0,0
775,2020-03-29,ON,Grey Bruce Public Health Unit,3,0,0
776,2020-03-29,ON,Halton Region Public Health Department,4,0,0
777,2020-03-29,ON,Hamilton Public Health Unit Services,17,0,0
778,2020-03-29,ON,Huron Perth Public District Health Unit,4,0,0
779,2020-03-29,ON,"Leeds, Grenville & Lanark District Health Unit",14,0,0
780,2020-03-29,ON,Middlesex-London Health Unit,5,0,0
781,2020-03-29,ON,Niagara Region Public Health Department,7,0,0
782,2020-03-29,ON,North Bay-Nipissing-Parry Sound District Health Unit,2,0,0
783,2020-03-29,ON,Ottawa Public Health,10,0,0
784,2020-03-29,ON,Peel Region Public Health,38,0,0
785,2020-03-29,ON,Renfrew Region County & Districts Health Unit,1,0,0
786,2020-03-29,ON,Sudbury Public Health & Districts,3,0,0
787,2020-03-29,ON,Thunder Bay District Health Unit,1,0,0
788,2020-03-29,ON,Toronto Public Health,51,0,0
789,2020-03-29,ON,Windsor Essex County Health Unit,10,0,0
790,2020-03-29,AB,Calgary Zone,0,1,0
791,2020-03-29,MB,Unassigned,0,0,2
792,2020-03-29,NB,Unassigned,0,0,1
793,2020-03-29,SK,Unassigned,0,0,4
794,2020-03-30,BC,Fraser Health Region,61,0,0
795,2020-03-30,BC,Interior Health Region,24,0,0
796,2020-03-30,BC,Northern Health Region,2,0,0
797,2020-03-30,BC,Vancouver Coastal Health Region,81,0,0
798,2020-03-30,MB,Southern,1,0,0
799,2020-03-30,MB,Winnipeg,18,0,0
800,2020-03-30,NB,Zone 2 (South-Central-St John),1,0,0
801,2020-03-30,NB,Zone 3 (Central-West-Fredericton),1,0,0
802,2020-03-30,NL,Eastern,13,0,0
803,2020-03-30,NS,Unassigned,5,0,0
804,2020-03-30,PE,Unassigned,7,0,0
805,2020-03-30,QC,Abitibi-Temiscamingue,1,0,0
806,2020-03-30,QC,Bas-Saint-Laurent,3,0,0
807,2020-03-30,QC,Capitale-Nationale,10,0,0
808,2020-03-30,QC,Chaudiere-Appalaches,9,0,0
809,2020-03-30,QC,Cote-Nord,13,0,0
810,2020-03-30,QC,Estrie,33,0,0
811,2020-03-30,QC,Gaspesie-Iles-de-la-Madeleine,4,0,0
812,2020-03-30,QC,Lanaudiere,53,0,0
813,2020-03-30,QC,Laurentides,49,0,0
814,2020-03-30,QC,Laval,77,0,0
815,2020-03-30,QC,Mauricie-et-Centre-du-Quebec,42,0,0
816,2020-03-30,QC,Monteregie,32,0,0
817,2020-03-30,QC,Montreal,251,0,0
818,2020-03-30,QC,Outaouais,10,0,0
819,2020-03-30,QC,Saguenay-Lac-Saint-Jean,6,0,0
820,2020-03-30,QC,Terres-Cries-de-la-Baie-James,1,0,0
821,2020-03-30,SK,North,4,0,0
822,2020-03-30,SK,Regina,2,0,0
823,2020-03-30,SK,Saskatoon,12,0,0
824,2020-03-30,SK,South,2,0,0
825,2020-03-30,BC,Vancouver Island Health Region,10,0,0
826,2020-03-30,MB,Prairie Mountain,4,0,0
827,2020-03-30,MB,Northern,1,0,0
828,2020-03-30,ON,Algoma Public Health Unit,1,0,0
829,2020-03-30,ON,Brant County Health Unit,8,0,0
830,2020-03-30,ON,Durham Region Health Department,11,0,0
831,2020-03-30,ON,Grey Bruce Public Health Unit,1,0,0
832,2020-03-30,ON,Haldimand-Norfolk Health Unit,18,0,0
833,2020-03-30,ON,Halton Region Public Health Department,11,0,0
834,2020-03-30,ON,Hastings-Prince Edward Public Health Unit,1,0,0
835,2020-03-30,ON,"Kingston, Frontenac-Lennox & Addington Public Health",17,0,0
836,2020-03-30,ON,Middlesex-London Health Unit,6,0,0
837,2020-03-30,ON,Niagara Region Public Health Department,13,0,0
838,2020-03-30,ON,North Bay-Nipissing-Parry Sound District Health Unit,1,0,0
839,2020-03-30,ON,Ottawa Public Health,33,0,0
840,2020-03-30,ON,Peel Region Public Health,75,0,0
841,2020-03-30,ON,Peterborough Public Health,15,0,0
842,2020-03-30,ON,Porcupine Health Unit,2,0,0
843,2020-03-30,ON,Simcoe-Muskoka District Health Unit,11,0,0
844,2020-03-30,ON,Southwestern Public Health,2,0,0
845,2020-03-30,ON,Timiskaming Health Unit,1,0,0
846,2020-03-30,ON,Toronto Public Health,100,0,0
847,2020-03-30,ON,Region of Waterloo Public Health,34,0,0
848,2020-03-30,ON,Windsor Essex County Health Unit,19,0,0
849,2020-03-30,YT,Whitehorse,1,0,0
850,2020-03-30,AB,Calgary Zone,0,2,0
851,2020-03-30,AB,Edmonton Zone,0,3,0
852,2020-03-30,BC,Vancouver Coastal Health Region,0,2,0
853,2020-03-30,QC,Montreal,0,3,0
854,2020-03-30,SK,Unassigned,0,2,0
855,2020-03-30,AB,Unassigned,0,0,40
856,2020-03-30,BC,Fraser Health Region,0,0,20
857,2020-03-30,BC,Interior Health Region,0,0,10
858,2020-03-30,BC,Vancouver Coastal Health Region,0,0,34
859,2020-03-30,NS,Unassigned,0,0,8
860,2020-03-30,SK,Unassigned,0,0,1
861,2020-03-31,AB,Calgary Zone,45,0,0
862,2020-03-31,AB,Central Zone,5,0,0
863,2020-03-31,AB,Edmonton Zone,38,0,0
864,2020-03-31,AB,North Zone,5,0,0
865,2020-03-31,BC,Fraser Health Region,25,0,0
866,2020-03-31,BC,Interior Health Region,13,0,0
867,2020-03-31,BC,Northern Health Region,1,0,0
868,2020-03-31,BC,Vancouver Coastal Health Region,4,0,0
869,2020-03-31,MB,Southern,1,0,0
870,2020-03-31,MB,Winnipeg,6,0,0
871,2020-03-31,NB,Zone 3 (Central-West-Fredericton),1,0,0
872,2020-03-31,NB,Zone 4 (Northwest-Edmundston),1,0,0
873,2020-03-31,NL,Eastern,4,0,0
874,2020-03-31,NS,Unassigned,20,0,0
875,2020-03-31,PE,Unassigned,3,0,0
876,2020-03-31,QC,Abitibi-Temiscamingue,6,0,0
877,2020-03-31,QC,Bas-Saint-Laurent,2,0,0
878,2020-03-31,QC,Capitale-Nationale,39,0,0
879,2020-03-31,QC,Chaudiere-Appalaches,22,0,0
880,2020-03-31,QC,Cote-Nord,4,0,0
881,2020-03-31,QC,Estrie,36,0,0
882,2020-03-31,QC,Gaspesie-Iles-de-la-Madeleine,24,0,0
883,2020-03-31,QC,Lanaudiere,52,0,0
884,2020-03-31,QC,Laurentides,30,0,0
885,2020-03-31,QC,Laval,15,0,0
886,2020-03-31,QC,Mauricie-et-Centre-du-Quebec,51,0,0
887,2020-03-31,QC,Monteregie,52,0,0
888,2020-03-31,QC,Montreal,379,0,0
889,2020-03-31,QC,Outaouais,12,0,0
890,2020-03-31,QC,Saguenay-Lac-Saint-Jean,7,0,0
891,2020-03-31,QC,Terres-Cries-de-la-Baie-James,1,0,0
892,2020-03-31,SK,Regina,3,0,0
893,2020-03-31,SK,Saskatoon,5,0,0
894,2020-03-31,ON,Durham Region Health Department,12,0,0
895,2020-03-31,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,14,0,0
896,2020-03-31,ON,Ottawa Public Health,47,0,0
897,2020-03-31,ON,Peel Region Public Health,61,0,0
898,2020-03-31,ON,Renfrew Region County & Districts Health Unit,5,0,0
899,2020-03-31,ON,Toronto Public Health,112,0,0
900,2020-03-31,ON,Wellington-Dufferin-Guelph Public Health,9,0,0
901,2020-03-31,AB,North Zone,0,1,0
902,2020-03-31,BC,Fraser Health Region,0,1,0
903,2020-03-31,BC,Vancouver Coastal Health Region,0,4,0
904,2020-03-31,ON,Region of Waterloo Public Health,0,1,0
905,2020-03-31,QC,Montreal,0,6,0
906,2020-03-31,BC,Fraser Health Region,0,0,18
907,2020-03-31,BC,Vancouver Coastal Health Region,0,0,20
908,2020-04-01,AB,Calgary Zone,74,0,0
909,2020-04-01,AB,Central Zone,6,0,0
910,2020-04-01,AB,Edmonton Zone,36,0,0
911,2020-04-01,AB,North Zone,1,0,0
912,2020-04-01,BC,Fraser Health Region,19,0,0
913,2020-04-01,BC,Interior Health Region,7,0,0
914,2020-04-01,BC,Northern Health Region,1,0,0
915,2020-04-01,BC,Vancouver Coastal Health Region,21,0,0
916,2020-04-01,MB,Southern,2,0,0
917,2020-04-01,MB,Winnipeg,20,0,0
918,2020-04-01,NB,Zone 1 (Southeast-Moncton),2,0,0
919,2020-04-01,NB,Zone 2 (South-Central-St John),3,0,0
920,2020-04-01,NB,Zone 3 (Central-West-Fredericton),4,0,0
921,2020-04-01,NB,Zone 5 (North-Central-Campbellton),2,0,0
922,2020-04-01,NL,Eastern,23,0,0
923,2020-04-01,NS,Unassigned,26,0,0
924,2020-04-01,QC,Abitibi-Temiscamingue,7,0,0
925,2020-04-01,QC,Bas-Saint-Laurent,5,0,0
926,2020-04-01,QC,Capitale-Nationale,34,0,0
927,2020-04-01,QC,Chaudiere-Appalaches,13,0,0
928,2020-04-01,QC,Cote-Nord,5,0,0
929,2020-04-01,QC,Estrie,14,0,0
930,2020-04-01,QC,Lanaudiere,7,0,0
931,2020-04-01,QC,Laurentides,64,0,0
932,2020-04-01,QC,Laval,66,0,0
933,2020-04-01,QC,Mauricie-et-Centre-du-Quebec,32,0,0
934,2020-04-01,QC,Monteregie,81,0,0
935,2020-04-01,QC,Montreal,106,0,0
936,2020-04-01,QC,Outaouais,14,0,0
937,2020-04-01,QC,Saguenay-Lac-Saint-Jean,1,0,0
938,2020-04-01,SK,Regina,4,0,0
939,2020-04-01,SK,Saskatoon,4,0,0
940,2020-04-01,SK,South,1,0,0
